exp_id,timestamp,model,domain,lora_rank,n_steps,replay_size,seed,subject,is_medical,accuracy,delta_acc,forgetting
E01,2026-03-21T08:32:17.023806,Qwen/Qwen3.5-9B,medqa,4,500,0,42,medical_genetics,True,0.77,-0.11,0.11
E01,2026-03-21T08:32:17.004941,Qwen/Qwen3.5-9B,medqa,4,500,0,42,elementary_mathematics,False,0.5212,-0.1614,0.1614
E01,2026-03-21T08:32:17.004192,Qwen/Qwen3.5-9B,medqa,4,500,0,42,electrical_engineering,False,0.6621,-0.1448,0.1448
E01,2026-03-21T08:32:17.003433,Qwen/Qwen3.5-9B,medqa,4,500,0,42,econometrics,False,0.5088,-0.1667,0.1667
E01,2026-03-21T08:32:17.002674,Qwen/Qwen3.5-9B,medqa,4,500,0,42,conceptual_physics,False,0.766,-0.0723,0.0723
E01,2026-03-21T08:32:17.007972,Qwen/Qwen3.5-9B,medqa,4,500,0,42,high_school_chemistry,False,0.5123,-0.2562,0.2562
E01,2026-03-21T08:32:17.007222,Qwen/Qwen3.5-9B,medqa,4,500,0,42,high_school_biology,True,0.7742,-0.1548,0.1548
E01,2026-03-21T08:32:17.006468,Qwen/Qwen3.5-9B,medqa,4,500,0,42,global_facts,False,0.24,-0.19,0.19
E01,2026-03-21T08:32:17.005713,Qwen/Qwen3.5-9B,medqa,4,500,0,42,formal_logic,False,0.4603,-0.1984,0.1984
E01,2026-03-21T08:32:17.008720,Qwen/Qwen3.5-9B,medqa,4,500,0,42,high_school_computer_science,False,0.73,-0.11,0.11
E01,2026-03-21T08:32:17.009471,Qwen/Qwen3.5-9B,medqa,4,500,0,42,high_school_european_history,False,0.697,-0.1758,0.1758
E01,2026-03-21T08:32:17.010237,Qwen/Qwen3.5-9B,medqa,4,500,0,42,high_school_geography,False,0.803,-0.101,0.101
E01,2026-03-21T08:32:17.010997,Qwen/Qwen3.5-9B,medqa,4,500,0,42,high_school_government_and_politics,False,0.8342,-0.114,0.114
E01,2026-03-21T08:32:17.014027,Qwen/Qwen3.5-9B,medqa,4,500,0,42,high_school_physics,False,0.4238,-0.2848,0.2848
E01,2026-03-21T08:32:17.013252,Qwen/Qwen3.5-9B,medqa,4,500,0,42,high_school_microeconomics,False,0.7647,-0.1681,0.1681
E01,2026-03-21T08:32:17.012499,Qwen/Qwen3.5-9B,medqa,4,500,0,42,high_school_mathematics,False,0.2926,-0.2222,0.2222
E01,2026-03-21T08:32:17.032095,Qwen/Qwen3.5-9B,medqa,4,500,0,42,public_relations,False,0.5636,-0.1091,0.1091
E01,2026-03-21T08:32:17.035125,Qwen/Qwen3.5-9B,medqa,4,500,0,42,virology,True,0.5301,-0.006,0.006
E01,2026-03-21T08:32:17.035876,Qwen/Qwen3.5-9B,medqa,4,500,0,42,world_religions,False,0.807,-0.0117,0.0117
E01,2026-03-21T08:32:17.029838,Qwen/Qwen3.5-9B,medqa,4,500,0,42,professional_law,False,0.296,-0.2973,0.2973
E01,2026-03-21T08:32:17.029073,Qwen/Qwen3.5-9B,medqa,4,500,0,42,professional_accounting,False,0.3723,-0.2305,0.2305
E01,2026-03-21T08:32:17.034381,Qwen/Qwen3.5-9B,medqa,4,500,0,42,us_foreign_policy,False,0.8,-0.12,0.12
E01,2026-03-21T08:32:17.033631,Qwen/Qwen3.5-9B,medqa,4,500,0,42,sociology,False,0.7562,-0.1244,0.1244
E01,2026-03-21T08:32:17.031346,Qwen/Qwen3.5-9B,medqa,4,500,0,42,professional_psychology,False,0.6242,-0.1699,0.1699
E01,2026-03-21T08:32:17.030591,Qwen/Qwen3.5-9B,medqa,4,500,0,42,professional_medicine,True,0.5331,-0.3456,0.3456
E01,2026-03-21T08:32:17.032846,Qwen/Qwen3.5-9B,medqa,4,500,0,42,security_studies,False,0.5918,-0.2,0.2
E02,2026-03-21T12:11:52.257155,Qwen/Qwen3.5-9B,medqa,16,500,0,42,high_school_macroeconomics,False,0.3821,-0.4538,0.4538
E02,2026-03-21T12:11:52.256428,Qwen/Qwen3.5-9B,medqa,16,500,0,42,high_school_government_and_politics,False,0.5492,-0.399,0.399
E02,2026-03-21T12:11:52.258667,Qwen/Qwen3.5-9B,medqa,16,500,0,42,high_school_microeconomics,False,0.4748,-0.458,0.458
E02,2026-03-21T12:11:52.259406,Qwen/Qwen3.5-9B,medqa,16,500,0,42,high_school_physics,False,0.245,-0.4636,0.4636
E02,2026-03-21T12:11:52.260141,Qwen/Qwen3.5-9B,medqa,16,500,0,42,high_school_psychology,False,0.5743,-0.3596,0.3596
E02,2026-03-21T12:11:52.257926,Qwen/Qwen3.5-9B,medqa,16,500,0,42,high_school_mathematics,False,0.2481,-0.2667,0.2667
E02,2026-03-21T12:11:52.255699,Qwen/Qwen3.5-9B,medqa,16,500,0,42,high_school_geography,False,0.6061,-0.298,0.298
E02,2026-03-21T12:11:52.252754,Qwen/Qwen3.5-9B,medqa,16,500,0,42,high_school_biology,True,0.4871,-0.4419,0.4419
E02,2026-03-21T12:11:52.253486,Qwen/Qwen3.5-9B,medqa,16,500,0,42,high_school_chemistry,False,0.2956,-0.4729,0.4729
E02,2026-03-21T12:11:52.254233,Qwen/Qwen3.5-9B,medqa,16,500,0,42,high_school_computer_science,False,0.49,-0.35,0.35
E02,2026-03-21T12:11:52.254968,Qwen/Qwen3.5-9B,medqa,16,500,0,42,high_school_european_history,False,0.3697,-0.503,0.503
E02,2026-03-21T12:11:52.246766,Qwen/Qwen3.5-9B,medqa,16,500,0,42,college_physics,False,0.3137,-0.3333,0.3333
E02,2026-03-21T12:11:52.247504,Qwen/Qwen3.5-9B,medqa,16,500,0,42,computer_security,False,0.55,-0.26,0.26
E02,2026-03-21T12:11:52.248235,Qwen/Qwen3.5-9B,medqa,16,500,0,42,conceptual_physics,False,0.5447,-0.2936,0.2936
E02,2026-03-21T12:11:52.248966,Qwen/Qwen3.5-9B,medqa,16,500,0,42,econometrics,False,0.2895,-0.386,0.386
E02,2026-03-21T12:11:52.249710,Qwen/Qwen3.5-9B,medqa,16,500,0,42,electrical_engineering,False,0.4483,-0.3586,0.3586
E02,2026-03-21T12:11:52.250447,Qwen/Qwen3.5-9B,medqa,16,500,0,42,elementary_mathematics,False,0.3677,-0.3148,0.3148
E02,2026-03-21T12:11:52.237405,Qwen/Qwen3.5-9B,medqa,16,500,0,42,abstract_algebra,False,0.26,-0.31,0.31
E02,2026-03-21T12:11:52.239706,Qwen/Qwen3.5-9B,medqa,16,500,0,42,anatomy,True,0.4815,-0.3185,0.3185
E02,2026-03-21T12:11:52.243760,Qwen/Qwen3.5-9B,medqa,16,500,0,42,college_chemistry,False,0.33,-0.24,0.24
E02,2026-03-21T12:11:52.244512,Qwen/Qwen3.5-9B,medqa,16,500,0,42,college_computer_science,False,0.39,-0.31,0.31
E02,2026-03-21T12:11:52.245264,Qwen/Qwen3.5-9B,medqa,16,500,0,42,college_mathematics,False,0.29,-0.26,0.26
E02,2026-03-21T12:11:52.246023,Qwen/Qwen3.5-9B,medqa,16,500,0,42,college_medicine,True,0.3699,-0.4046,0.4046
E02,2026-03-21T12:11:52.243002,Qwen/Qwen3.5-9B,medqa,16,500,0,42,college_biology,True,0.5556,-0.3542,0.3542
E02,2026-03-21T12:11:52.242240,Qwen/Qwen3.5-9B,medqa,16,500,0,42,clinical_knowledge,True,0.4302,-0.4,0.4
E02,2026-03-21T12:11:52.251181,Qwen/Qwen3.5-9B,medqa,16,500,0,42,formal_logic,False,0.3333,-0.3254,0.3254
E02,2026-03-21T12:11:52.251912,Qwen/Qwen3.5-9B,medqa,16,500,0,42,global_facts,False,0.21,-0.22,0.22
E02,2026-03-21T12:11:52.241348,Qwen/Qwen3.5-9B,medqa,16,500,0,42,business_ethics,False,0.47,-0.34,0.34
E02,2026-03-21T12:11:52.240564,Qwen/Qwen3.5-9B,medqa,16,500,0,42,astronomy,False,0.4276,-0.4671,0.4671
E02,2026-03-21T12:11:52.260879,Qwen/Qwen3.5-9B,medqa,16,500,0,42,high_school_statistics,False,0.2917,-0.4769,0.4769
E02,2026-03-21T12:11:52.261638,Qwen/Qwen3.5-9B,medqa,16,500,0,42,high_school_us_history,False,0.3775,-0.5147,0.5147
E02,2026-03-21T12:11:52.262381,Qwen/Qwen3.5-9B,medqa,16,500,0,42,high_school_world_history,False,0.4177,-0.4768,0.4768
E02,2026-03-21T12:11:52.263120,Qwen/Qwen3.5-9B,medqa,16,500,0,42,human_aging,True,0.4933,-0.2825,0.2825
E02,2026-03-21T12:11:52.263860,Qwen/Qwen3.5-9B,medqa,16,500,0,42,human_sexuality,False,0.4427,-0.3893,0.3893
E02,2026-03-21T12:11:52.264595,Qwen/Qwen3.5-9B,medqa,16,500,0,42,international_law,False,0.4132,-0.4215,0.4215
E02,2026-03-21T12:11:52.265329,Qwen/Qwen3.5-9B,medqa,16,500,0,42,jurisprudence,False,0.4722,-0.3611,0.3611
E02,2026-03-21T12:11:52.266076,Qwen/Qwen3.5-9B,medqa,16,500,0,42,logical_fallacies,False,0.6074,-0.2147,0.2147
E02,2026-03-21T12:11:52.266807,Qwen/Qwen3.5-9B,medqa,16,500,0,42,machine_learning,False,0.4107,-0.2411,0.2411
E02,2026-03-21T12:11:52.267541,Qwen/Qwen3.5-9B,medqa,16,500,0,42,management,False,0.534,-0.3592,0.3592
E02,2026-03-21T12:11:52.268283,Qwen/Qwen3.5-9B,medqa,16,500,0,42,marketing,False,0.6325,-0.2863,0.2863
E02,2026-03-21T12:11:52.269012,Qwen/Qwen3.5-9B,medqa,16,500,0,42,medical_genetics,True,0.62,-0.26,0.26
E02,2026-03-21T12:11:52.269771,Qwen/Qwen3.5-9B,medqa,16,500,0,42,miscellaneous,False,0.6386,-0.249,0.249
E02,2026-03-21T12:11:52.270517,Qwen/Qwen3.5-9B,medqa,16,500,0,42,moral_disputes,False,0.3757,-0.4191,0.4191
E02,2026-03-21T12:11:52.271250,Qwen/Qwen3.5-9B,medqa,16,500,0,42,moral_scenarios,False,0.2726,-0.1609,0.1609
E02,2026-03-21T12:11:52.271991,Qwen/Qwen3.5-9B,medqa,16,500,0,42,nutrition,False,0.3922,-0.4575,0.4575
E02,2026-03-21T12:11:52.272730,Qwen/Qwen3.5-9B,medqa,16,500,0,42,philosophy,False,0.3891,-0.4084,0.4084
E02,2026-03-21T12:11:52.273467,Qwen/Qwen3.5-9B,medqa,16,500,0,42,prehistory,False,0.4167,-0.4198,0.4198
E02,2026-03-21T12:11:52.274238,Qwen/Qwen3.5-9B,medqa,16,500,0,42,professional_accounting,False,0.2837,-0.3191,0.3191
E02,2026-03-21T12:11:52.274975,Qwen/Qwen3.5-9B,medqa,16,500,0,42,professional_law,False,0.2555,-0.3377,0.3377
E02,2026-03-21T12:11:52.275709,Qwen/Qwen3.5-9B,medqa,16,500,0,42,professional_medicine,True,0.3015,-0.5772,0.5772
E02,2026-03-21T12:11:52.276439,Qwen/Qwen3.5-9B,medqa,16,500,0,42,professional_psychology,False,0.4101,-0.384,0.384
E02,2026-03-21T12:11:52.277171,Qwen/Qwen3.5-9B,medqa,16,500,0,42,public_relations,False,0.4273,-0.2455,0.2455
E02,2026-03-21T12:11:52.277925,Qwen/Qwen3.5-9B,medqa,16,500,0,42,security_studies,False,0.3755,-0.4163,0.4163
E02,2026-03-21T12:11:52.278662,Qwen/Qwen3.5-9B,medqa,16,500,0,42,sociology,False,0.5572,-0.3234,0.3234
E02,2026-03-21T12:11:52.279392,Qwen/Qwen3.5-9B,medqa,16,500,0,42,us_foreign_policy,False,0.51,-0.41,0.41
E02,2026-03-21T12:11:52.280134,Qwen/Qwen3.5-9B,medqa,16,500,0,42,virology,True,0.4398,-0.0964,0.0964
E02,2026-03-21T12:11:52.280872,Qwen/Qwen3.5-9B,medqa,16,500,0,42,world_religions,False,0.6374,-0.1813,0.1813
E03,2026-03-21T14:27:08.557783,Qwen/Qwen3.5-9B,medqa,64,500,0,42,abstract_algebra,False,0.22,-0.35,0.35
E03,2026-03-21T14:27:08.560251,Qwen/Qwen3.5-9B,medqa,64,500,0,42,anatomy,True,0.2,-0.6,0.6
E03,2026-03-21T14:27:08.561141,Qwen/Qwen3.5-9B,medqa,64,500,0,42,astronomy,False,0.1842,-0.7105,0.7105
E03,2026-03-21T14:27:08.561964,Qwen/Qwen3.5-9B,medqa,64,500,0,42,business_ethics,False,0.3,-0.51,0.51
E03,2026-03-21T14:27:08.562739,Qwen/Qwen3.5-9B,medqa,64,500,0,42,clinical_knowledge,True,0.2189,-0.6113,0.6113
E03,2026-03-21T14:27:08.563501,Qwen/Qwen3.5-9B,medqa,64,500,0,42,college_biology,True,0.2569,-0.6528,0.6528
E03,2026-03-21T14:27:08.564259,Qwen/Qwen3.5-9B,medqa,64,500,0,42,college_chemistry,False,0.21,-0.36,0.36
E03,2026-03-21T14:27:08.565010,Qwen/Qwen3.5-9B,medqa,64,500,0,42,college_computer_science,False,0.26,-0.44,0.44
E03,2026-03-21T14:27:08.565780,Qwen/Qwen3.5-9B,medqa,64,500,0,42,college_mathematics,False,0.22,-0.33,0.33
E03,2026-03-21T14:27:08.566532,Qwen/Qwen3.5-9B,medqa,64,500,0,42,college_medicine,True,0.2139,-0.5607,0.5607
E03,2026-03-21T14:27:08.567283,Qwen/Qwen3.5-9B,medqa,64,500,0,42,college_physics,False,0.2157,-0.4314,0.4314
E03,2026-03-21T14:27:08.568029,Qwen/Qwen3.5-9B,medqa,64,500,0,42,computer_security,False,0.28,-0.53,0.53
E03,2026-03-21T14:27:08.568774,Qwen/Qwen3.5-9B,medqa,64,500,0,42,conceptual_physics,False,0.2638,-0.5745,0.5745
E03,2026-03-21T14:27:08.569528,Qwen/Qwen3.5-9B,medqa,64,500,0,42,econometrics,False,0.2368,-0.4386,0.4386
E03,2026-03-21T14:27:08.593314,Qwen/Qwen3.5-9B,medqa,64,500,0,42,philosophy,False,0.1897,-0.6077,0.6077
E03,2026-03-21T14:27:08.592571,Qwen/Qwen3.5-9B,medqa,64,500,0,42,nutrition,False,0.2288,-0.6209,0.6209
E03,2026-03-21T14:27:08.591840,Qwen/Qwen3.5-9B,medqa,64,500,0,42,moral_scenarios,False,0.238,-0.1955,0.1955
E03,2026-03-21T14:27:08.591106,Qwen/Qwen3.5-9B,medqa,64,500,0,42,moral_disputes,False,0.2486,-0.5462,0.5462
E03,2026-03-21T14:27:08.590365,Qwen/Qwen3.5-9B,medqa,64,500,0,42,miscellaneous,False,0.2542,-0.6335,0.6335
E03,2026-03-21T14:27:08.589625,Qwen/Qwen3.5-9B,medqa,64,500,0,42,medical_genetics,True,0.31,-0.57,0.57
E03,2026-03-21T14:27:08.588872,Qwen/Qwen3.5-9B,medqa,64,500,0,42,marketing,False,0.2949,-0.6239,0.6239
E03,2026-03-21T14:27:08.588134,Qwen/Qwen3.5-9B,medqa,64,500,0,42,management,False,0.1942,-0.699,0.699
E03,2026-03-21T14:27:08.587392,Qwen/Qwen3.5-9B,medqa,64,500,0,42,machine_learning,False,0.3125,-0.3393,0.3393
E03,2026-03-21T14:27:08.586651,Qwen/Qwen3.5-9B,medqa,64,500,0,42,logical_fallacies,False,0.227,-0.5951,0.5951
E03,2026-03-21T14:27:08.585907,Qwen/Qwen3.5-9B,medqa,64,500,0,42,jurisprudence,False,0.2685,-0.5648,0.5648
E03,2026-03-21T14:27:08.585133,Qwen/Qwen3.5-9B,medqa,64,500,0,42,international_law,False,0.2397,-0.595,0.595
E03,2026-03-21T14:27:08.584398,Qwen/Qwen3.5-9B,medqa,64,500,0,42,human_sexuality,False,0.2748,-0.5573,0.5573
E03,2026-03-21T14:27:08.583663,Qwen/Qwen3.5-9B,medqa,64,500,0,42,human_aging,True,0.3139,-0.4619,0.4619
E03,2026-03-21T14:27:08.582926,Qwen/Qwen3.5-9B,medqa,64,500,0,42,high_school_world_history,False,0.27,-0.6245,0.6245
E03,2026-03-21T14:27:08.582177,Qwen/Qwen3.5-9B,medqa,64,500,0,42,high_school_us_history,False,0.25,-0.6422,0.6422
E03,2026-03-21T14:27:08.581418,Qwen/Qwen3.5-9B,medqa,64,500,0,42,high_school_statistics,False,0.1574,-0.6111,0.6111
E03,2026-03-21T14:27:08.580676,Qwen/Qwen3.5-9B,medqa,64,500,0,42,high_school_psychology,False,0.2018,-0.7321,0.7321
E03,2026-03-21T14:27:08.579936,Qwen/Qwen3.5-9B,medqa,64,500,0,42,high_school_physics,False,0.1987,-0.5099,0.5099
E03,2026-03-21T14:27:08.579200,Qwen/Qwen3.5-9B,medqa,64,500,0,42,high_school_microeconomics,False,0.2101,-0.7227,0.7227
E03,2026-03-21T14:27:08.578464,Qwen/Qwen3.5-9B,medqa,64,500,0,42,high_school_mathematics,False,0.2148,-0.3,0.3
E03,2026-03-21T14:27:08.601547,Qwen/Qwen3.5-9B,medqa,64,500,0,42,world_religions,False,0.3216,-0.4971,0.4971
E03,2026-03-21T14:27:08.600799,Qwen/Qwen3.5-9B,medqa,64,500,0,42,virology,True,0.2831,-0.253,0.253
E03,2026-03-21T14:27:08.600068,Qwen/Qwen3.5-9B,medqa,64,500,0,42,us_foreign_policy,False,0.28,-0.64,0.64
E03,2026-03-21T14:27:08.599336,Qwen/Qwen3.5-9B,medqa,64,500,0,42,sociology,False,0.2537,-0.6269,0.6269
E03,2026-03-21T14:27:08.598604,Qwen/Qwen3.5-9B,medqa,64,500,0,42,security_studies,False,0.1878,-0.6041,0.6041
E03,2026-03-21T14:27:08.597862,Qwen/Qwen3.5-9B,medqa,64,500,0,42,public_relations,False,0.2273,-0.4455,0.4455
E03,2026-03-21T14:27:08.597095,Qwen/Qwen3.5-9B,medqa,64,500,0,42,professional_psychology,False,0.2533,-0.5408,0.5408
E03,2026-03-21T14:27:08.596360,Qwen/Qwen3.5-9B,medqa,64,500,0,42,professional_medicine,True,0.1838,-0.6949,0.6949
E03,2026-03-21T14:27:08.595623,Qwen/Qwen3.5-9B,medqa,64,500,0,42,professional_law,False,0.2458,-0.3475,0.3475
E03,2026-03-21T14:27:08.594890,Qwen/Qwen3.5-9B,medqa,64,500,0,42,professional_accounting,False,0.234,-0.3688,0.3688
E03,2026-03-21T14:27:08.594085,Qwen/Qwen3.5-9B,medqa,64,500,0,42,prehistory,False,0.2253,-0.6111,0.6111
E03,2026-03-21T14:27:08.575480,Qwen/Qwen3.5-9B,medqa,64,500,0,42,high_school_european_history,False,0.2182,-0.6545,0.6545
E03,2026-03-21T14:27:08.574741,Qwen/Qwen3.5-9B,medqa,64,500,0,42,high_school_computer_science,False,0.26,-0.58,0.58
E03,2026-03-21T14:27:08.574000,Qwen/Qwen3.5-9B,medqa,64,500,0,42,high_school_chemistry,False,0.1527,-0.6158,0.6158
E03,2026-03-21T14:27:08.573245,Qwen/Qwen3.5-9B,medqa,64,500,0,42,high_school_biology,True,0.1968,-0.7323,0.7323
E03,2026-03-21T14:27:08.572504,Qwen/Qwen3.5-9B,medqa,64,500,0,42,global_facts,False,0.18,-0.25,0.25
E03,2026-03-21T14:27:08.577721,Qwen/Qwen3.5-9B,medqa,64,500,0,42,high_school_macroeconomics,False,0.2051,-0.6308,0.6308
E03,2026-03-21T14:27:08.576951,Qwen/Qwen3.5-9B,medqa,64,500,0,42,high_school_government_and_politics,False,0.2021,-0.7461,0.7461
E03,2026-03-21T14:27:08.576217,Qwen/Qwen3.5-9B,medqa,64,500,0,42,high_school_geography,False,0.1869,-0.7172,0.7172
E03,2026-03-21T14:27:08.571023,Qwen/Qwen3.5-9B,medqa,64,500,0,42,elementary_mathematics,False,0.2116,-0.4709,0.4709
E03,2026-03-21T14:27:08.571764,Qwen/Qwen3.5-9B,medqa,64,500,0,42,formal_logic,False,0.2937,-0.3651,0.3651
E03,2026-03-21T14:27:08.570276,Qwen/Qwen3.5-9B,medqa,64,500,0,42,electrical_engineering,False,0.2552,-0.5517,0.5517
E04,2026-03-21T18:10:39.064017,Qwen/Qwen3.5-9B,medqa,128,500,0,42,high_school_computer_science,False,0.25,-0.59,0.59
E04,2026-03-21T18:10:39.061018,Qwen/Qwen3.5-9B,medqa,128,500,0,42,formal_logic,False,0.2857,-0.373,0.373
E04,2026-03-21T18:10:39.063284,Qwen/Qwen3.5-9B,medqa,128,500,0,42,high_school_chemistry,False,0.1527,-0.6158,0.6158
E04,2026-03-21T18:10:39.062551,Qwen/Qwen3.5-9B,medqa,128,500,0,42,high_school_biology,True,0.1774,-0.7516,0.7516
E04,2026-03-21T18:10:39.061800,Qwen/Qwen3.5-9B,medqa,128,500,0,42,global_facts,False,0.18,-0.25,0.25
E04,2026-03-21T18:10:39.051891,Qwen/Qwen3.5-9B,medqa,128,500,0,42,clinical_knowledge,True,0.2151,-0.6151,0.6151
E04,2026-03-21T18:10:39.051097,Qwen/Qwen3.5-9B,medqa,128,500,0,42,business_ethics,False,0.3,-0.51,0.51
E04,2026-03-21T18:10:39.050282,Qwen/Qwen3.5-9B,medqa,128,500,0,42,astronomy,False,0.1776,-0.7171,0.7171
E04,2026-03-21T18:10:39.049305,Qwen/Qwen3.5-9B,medqa,128,500,0,42,anatomy,True,0.1852,-0.6148,0.6148
E04,2026-03-21T18:10:39.039461,Qwen/Qwen3.5-9B,medqa,128,500,0,42,abstract_algebra,False,0.22,-0.35,0.35
E04,2026-03-21T18:10:39.060264,Qwen/Qwen3.5-9B,medqa,128,500,0,42,elementary_mathematics,False,0.209,-0.4735,0.4735
E04,2026-03-21T18:10:39.059510,Qwen/Qwen3.5-9B,medqa,128,500,0,42,electrical_engineering,False,0.2414,-0.5655,0.5655
E04,2026-03-21T18:10:39.058765,Qwen/Qwen3.5-9B,medqa,128,500,0,42,econometrics,False,0.2368,-0.4386,0.4386
E04,2026-03-21T18:10:39.058015,Qwen/Qwen3.5-9B,medqa,128,500,0,42,conceptual_physics,False,0.2638,-0.5745,0.5745
E04,2026-03-21T18:10:39.057243,Qwen/Qwen3.5-9B,medqa,128,500,0,42,computer_security,False,0.28,-0.53,0.53
E04,2026-03-21T18:10:39.056494,Qwen/Qwen3.5-9B,medqa,128,500,0,42,college_physics,False,0.2157,-0.4314,0.4314
E04,2026-03-21T18:10:39.055740,Qwen/Qwen3.5-9B,medqa,128,500,0,42,college_medicine,True,0.2081,-0.5665,0.5665
E04,2026-03-21T18:10:39.054986,Qwen/Qwen3.5-9B,medqa,128,500,0,42,college_mathematics,False,0.21,-0.34,0.34
E04,2026-03-21T18:10:39.054225,Qwen/Qwen3.5-9B,medqa,128,500,0,42,college_computer_science,False,0.26,-0.44,0.44
E04,2026-03-21T18:10:39.053441,Qwen/Qwen3.5-9B,medqa,128,500,0,42,college_chemistry,False,0.2,-0.37,0.37
E04,2026-03-21T18:10:39.052669,Qwen/Qwen3.5-9B,medqa,128,500,0,42,college_biology,True,0.2569,-0.6528,0.6528
E04,2026-03-21T18:10:39.088253,Qwen/Qwen3.5-9B,medqa,128,500,0,42,sociology,False,0.2438,-0.6368,0.6368
E04,2026-03-21T18:10:39.088993,Qwen/Qwen3.5-9B,medqa,128,500,0,42,us_foreign_policy,False,0.28,-0.64,0.64
E04,2026-03-21T18:10:39.089743,Qwen/Qwen3.5-9B,medqa,128,500,0,42,virology,True,0.2831,-0.253,0.253
E04,2026-03-21T18:10:39.090479,Qwen/Qwen3.5-9B,medqa,128,500,0,42,world_religions,False,0.3216,-0.4971,0.4971
